run_id,model,condition,task,task_complexity,rep,duration_ms,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_cost_usd,extraction_ok,extraction_error,structure_valid,structure_errors,rule_1_type_pass,rule_1_type_detail,rule_2_separator_pass,rule_2_separator_detail,rule_3_imperative_pass,rule_3_imperative_detail,rule_4_no_period_pass,rule_4_no_period_detail,rule_5_lowercase_pass,rule_5_lowercase_detail,rule_6_scope_vocab_pass,rule_6_scope_vocab_detail,rule_7_gitmoji_pass,rule_7_gitmoji_detail,rule_8_body_why_what_pass,rule_8_body_why_what_detail,rule_9_body_word_count_pass,rule_9_body_word_count_detail,rule_10_trailer_format_pass,rule_10_trailer_format_detail,rule_11_signed_off_by_pass,rule_11_signed_off_by_detail,rule_12_breaking_footer_pass,rule_12_breaking_footer_detail,rule_13_ticket_ref_pass,rule_13_ticket_ref_detail,rule_14_subject_length_pass,rule_14_subject_length_detail,auto_score,scored_rules
zai-coding-plan-glm-5_markdown_task2_rep3,zai-coding-plan/glm-5,markdown,2,medium,3,19177,169,482,13056,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'api' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 54 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-312,True,length=46 <= 50,14,14
zai-coding-plan-glm-5_markdown_task2_rep4,zai-coding-plan/glm-5,markdown,2,medium,4,20633,41,568,13184,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'api' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 47 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-312,True,length=46 <= 50,14,14
zai-coding-plan-glm-5_markdown_task2_rep5,zai-coding-plan/glm-5,markdown,2,medium,5,15808,169,406,13056,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'api' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 49 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-312,True,length=46 <= 50,14,14
zai-coding-plan-glm-5_markdown_task3_rep1,zai-coding-plan/glm-5,markdown,3,complex,1,16105,201,371,13056,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 49 words (range: 30-150),True,all 3 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,BREAKING CHANGE footer present (146 chars),True,Ticket footer contains PROJ-189,True,length=39 <= 50,14,14
zai-coding-plan-glm-5_markdown_task3_rep2,zai-coding-plan/glm-5,markdown,3,complex,2,20522,2505,553,10752,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 44 words (range: 30-150),True,all 3 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,BREAKING CHANGE footer present (146 chars),True,Ticket footer contains PROJ-189,True,length=39 <= 50,14,14
zai-coding-plan-glm-5_markdown_task3_rep3,zai-coding-plan/glm-5,markdown,3,complex,3,19392,201,399,13056,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 44 words (range: 30-150),True,all 3 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,BREAKING CHANGE footer present (146 chars),True,Ticket footer contains PROJ-189,True,length=39 <= 50,14,14
zai-coding-plan-glm-5_markdown_task3_rep4,zai-coding-plan/glm-5,markdown,3,complex,4,17135,9,357,13248,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 52 words (range: 30-150),True,all 3 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,BREAKING CHANGE footer present (146 chars),True,Ticket footer contains PROJ-189,True,length=39 <= 50,14,14
zai-coding-plan-glm-5_markdown_task3_rep5,zai-coding-plan/glm-5,markdown,3,complex,5,20112,201,388,13056,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 54 words (range: 30-150),True,all 3 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,BREAKING CHANGE footer present (146 chars),True,Ticket footer contains PROJ-189,True,length=49 <= 50,14,14
zai-coding-plan-glm-5_none_task1_rep1,zai-coding-plan/glm-5,none,1,simple,1,22687,10458,150,448,0,0,True,,True,,True,valid type: fix,True,ok,True,first word 'handle' is ok,True,ok,True,ok,False,"scope 'UserService' not in allowed_scopes: ['auth', 'api', 'db', 'ui', 'core']",False,"expected description to start with ':bug: ', got 'handle null when user record n'",False,"missing sections: Why:, What:",False,"body has 19 words, minimum is 30",True,no footers present,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,n/a (not a breaking change),False,missing Ticket: PROJ-247 footer,False,length=70 > 50,7,14
zai-coding-plan-glm-5_none_task1_rep2,zai-coding-plan/glm-5,none,1,simple,2,12849,10458,176,448,0,0,True,,True,,True,valid type: fix,True,ok,True,first word 'handle' is ok,True,ok,True,ok,False,"scope 'UserService' not in allowed_scopes: ['auth', 'api', 'db', 'ui', 'core']",False,"expected description to start with ':bug: ', got 'handle null case when user not'",False,no body present (Why: and What: sections required),False,"body has 0 words, minimum is 30",True,all 1 footer(s) in Key: value format,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,n/a (not a breaking change),False,missing Ticket: PROJ-247 footer,False,length=68 > 50,7,14
zai-coding-plan-glm-5_none_task1_rep3,zai-coding-plan/glm-5,none,1,simple,3,7111,218,87,10688,0,0,True,,True,,True,valid type: fix,True,ok,True,first word 'handle' is ok,True,ok,True,ok,False,"scope 'UserService' not in allowed_scopes: ['auth', 'api', 'db', 'ui', 'core']",False,"expected description to start with ':bug: ', got 'handle null when user not foun'",False,"missing sections: Why:, What:",False,"body has 12 words, minimum is 30",True,no footers present,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,n/a (not a breaking change),False,missing Ticket: PROJ-247 footer,False,length=61 > 50,7,14
zai-coding-plan-glm-5_none_task1_rep4,zai-coding-plan/glm-5,none,1,simple,4,15089,10458,213,448,0,0,True,,True,,True,valid type: fix,True,ok,True,first word 'handle' is ok,True,ok,True,ok,False,"scope 'UserService' not in allowed_scopes: ['auth', 'api', 'db', 'ui', 'core']",False,"expected description to start with ':bug: ', got 'handle null when user record d'",False,"missing sections: Why:, What:",False,"body has 13 words, minimum is 30",True,all 1 footer(s) in Key: value format,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,n/a (not a breaking change),False,missing Ticket: PROJ-247 footer,False,length=60 > 50,7,14
zai-coding-plan-glm-5_none_task1_rep5,zai-coding-plan/glm-5,none,1,simple,5,16224,26,241,10880,0,0,True,,True,,True,valid type: fix,True,ok,True,first word 'handle' is ok,True,ok,True,ok,False,"scope 'UserService' not in allowed_scopes: ['auth', 'api', 'db', 'ui', 'core']",False,"expected description to start with ':bug: ', got 'handle missing user record in '",False,"missing sections: Why:, What:",False,"body has 1 words, minimum is 30",True,no footers present,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,n/a (not a breaking change),False,missing Ticket: PROJ-247 footer,False,length=56 > 50,7,14
zai-coding-plan-glm-5_none_task2_rep1,zai-coding-plan/glm-5,none,2,medium,1,13468,137,90,10816,0,0,True,,True,,True,valid type: feat,True,ok,True,first word 'add' is ok,True,ok,True,ok,True,scope 'api' in allowed list,False,"expected description to start with ':sparkles: ', got 'add per-IP rate limiting middl'",False,"missing sections: Why:, What:",True,body has 30 words (range: 30-150),True,no footers present,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,n/a (not a breaking change),False,missing Ticket: PROJ-312 footer,True,length=46 <= 50,10,14
zai-coding-plan-glm-5_none_task2_rep2,zai-coding-plan/glm-5,none,2,medium,2,10003,137,149,10816,0,0,True,,True,,True,valid type: feat,True,ok,True,first word 'add' is ok,True,ok,True,ok,True,scope 'api' in allowed list,False,"expected description to start with ':sparkles: ', got 'add per-IP rate limiting middl'",False,"missing sections: Why:, What:",True,body has 30 words (range: 30-150),True,all 1 footer(s) in Key: value format,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,n/a (not a breaking change),False,missing Ticket: PROJ-312 footer,True,length=46 <= 50,10,14
zai-coding-plan-glm-5_none_task2_rep3,zai-coding-plan/glm-5,none,2,medium,3,10961,9,158,10944,0,0,True,,True,,True,valid type: feat,True,ok,True,first word 'add' is ok,True,ok,True,ok,False,"scope 'middleware' not in allowed_scopes: ['auth', 'api', 'db', 'ui', 'core']",False,"expected description to start with ':sparkles: ', got 'add per-IP rate limiting to Ex'",False,"missing sections: Why:, What:",False,"body has 24 words, minimum is 30",True,all 1 footer(s) in Key: value format,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,n/a (not a breaking change),False,missing Ticket: PROJ-312 footer,False,length=57 > 50,7,14
zai-coding-plan-glm-5_none_task2_rep4,zai-coding-plan/glm-5,none,2,medium,4,13349,9,111,10944,0,0,True,,True,,True,valid type: feat,True,ok,True,first word 'add' is ok,True,ok,True,ok,True,scope 'api' in allowed list,False,"expected description to start with ':sparkles: ', got 'add per-IP rate limiting middl'",False,"missing sections: Why:, What:",True,body has 31 words (range: 30-150),True,all 1 footer(s) in Key: value format,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,n/a (not a breaking change),True,Ticket footer contains PROJ-312,True,length=46 <= 50,11,14
zai-coding-plan-glm-5_none_task2_rep5,zai-coding-plan/glm-5,none,2,medium,5,11718,10505,139,448,0,0,True,,True,,True,valid type: feat,True,ok,True,first word 'add' is ok,True,ok,True,ok,False,"scope 'middleware' not in allowed_scopes: ['auth', 'api', 'db', 'ui', 'core']",False,"expected description to start with ':sparkles: ', got 'add per-IP rate limiting to Ex'",False,"missing sections: Why:, What:",False,"body has 26 words, minimum is 30",True,all 1 footer(s) in Key: value format,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,n/a (not a breaking change),False,missing Ticket: PROJ-312 footer,False,length=57 > 50,7,14
zai-coding-plan-glm-5_none_task3_rep1,zai-coding-plan/glm-5,none,3,complex,1,15161,170,177,10816,0,0,True,,True,,True,valid type: feat,True,ok,True,first word 'replace' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,False,"expected description to start with ':sparkles: ', got 'replace jsonwebtoken with jose'",False,no body present (Why: and What: sections required),False,"body has 0 words, minimum is 30",True,all 2 footer(s) in Key: value format,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,BREAKING CHANGE footer present (146 chars),False,missing Ticket: PROJ-189 footer,False,length=60 > 50,8,14
zai-coding-plan-glm-5_none_task3_rep2,zai-coding-plan/glm-5,none,3,complex,2,12567,170,215,10816,0,0,True,,True,,True,valid type: refactor,True,ok,True,first word 'replace' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,False,"expected description to start with ':recycle: ', got 'replace jsonwebtoken with jose'",False,"missing sections: Why:, What:",False,"body has 15 words, minimum is 30",True,all 2 footer(s) in Key: value format,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,BREAKING CHANGE footer present (149 chars),False,missing Ticket: PROJ-189 footer,False,length=64 > 50,8,14
zai-coding-plan-glm-5_none_task3_rep3,zai-coding-plan/glm-5,none,3,complex,3,10500,170,159,10816,0,0,True,,True,,True,valid type: feat,True,ok,True,first word 'replace' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,False,"expected description to start with ':sparkles: ', got 'replace jsonwebtoken with jose'",False,"missing sections: Why:, What:",True,body has 30 words (range: 30-150),True,all 1 footer(s) in Key: value format,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,BREAKING CHANGE footer present (161 chars),False,missing Ticket: PROJ-189 footer,False,length=60 > 50,9,14
zai-coding-plan-glm-5_none_task3_rep4,zai-coding-plan/glm-5,none,3,complex,4,10568,42,246,10944,0,0,True,,True,,True,valid type: refactor,True,ok,True,first word 'replace' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,False,"expected description to start with ':recycle: ', got 'replace jsonwebtoken with jose'",False,"missing sections: Why:, What:",False,"body has 24 words, minimum is 30",True,all 2 footer(s) in Key: value format,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,BREAKING CHANGE footer present (146 chars),False,missing Ticket: PROJ-189 footer,False,length=64 > 50,8,14
zai-coding-plan-glm-5_none_task3_rep5,zai-coding-plan/glm-5,none,3,complex,5,13973,42,124,10944,0,0,True,,True,,True,valid type: feat,True,ok,True,first word 'replace' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,False,"expected description to start with ':sparkles: ', got 'replace jsonwebtoken with jose'",False,"missing sections: Why:, What:",False,"body has 24 words, minimum is 30",True,all 2 footer(s) in Key: value format,False,"missing Signed-off-by footer, expected 'Alice Developer <alice@example.com>'",True,BREAKING CHANGE footer present (149 chars),False,missing Ticket: PROJ-189 footer,False,length=60 > 50,8,14
zai-coding-plan-glm-5_pseudocode-target_task1_pilot,zai-coding-plan/glm-5,pseudocode+target,1,simple,0,73302,5312,2030,10688,0,0,True,,True,,True,valid type: fix,True,ok,True,first word ':bug:' is ok,True,ok,True,ok,True,scope 'db' in allowed list,True,description starts with :bug:,True,both Why: and What: sections found,True,body has 46 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-247,True,length=41 <= 50,14,14
zai-coding-plan-glm-5_pseudocode_task1_rep1,zai-coding-plan/glm-5,pseudocode,1,simple,1,17744,4912,382,10752,0,0,True,,True,,True,valid type: fix,True,ok,True,first word ':bug:' is ok,True,ok,True,ok,False,"scope 'services' not in allowed_scopes: ['auth', 'api', 'db', 'ui', 'core']",True,description starts with :bug:,True,both Why: and What: sections found,True,body has 46 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-247,False,length=51 > 50,12,14
zai-coding-plan-glm-5_pseudocode_task1_rep2,zai-coding-plan/glm-5,pseudocode,1,simple,2,22826,4912,506,10752,0,0,True,,True,,True,valid type: fix,True,ok,True,first word ':bug:' is ok,True,ok,True,ok,False,"scope 'user' not in allowed_scopes: ['auth', 'api', 'db', 'ui', 'core']",True,description starts with :bug:,True,both Why: and What: sections found,True,body has 46 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-247,True,length=47 <= 50,13,14
zai-coding-plan-glm-5_pseudocode_task1_rep3,zai-coding-plan/glm-5,pseudocode,1,simple,3,20163,4912,478,10752,0,0,True,,True,,True,valid type: fix,True,ok,True,first word ':bug:' is ok,True,ok,True,ok,False,"scope 'user' not in allowed_scopes: ['auth', 'api', 'db', 'ui', 'core']",True,description starts with :bug:,True,both Why: and What: sections found,True,body has 60 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-247,True,length=47 <= 50,13,14
zai-coding-plan-glm-5_pseudocode_task1_rep4,zai-coding-plan/glm-5,pseudocode,1,simple,4,18377,48,350,15616,0,0,True,,True,,True,valid type: fix,True,ok,True,first word ':bug:' is ok,True,ok,True,ok,True,scope 'db' in allowed list,True,description starts with :bug:,True,both Why: and What: sections found,True,body has 46 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-247,True,length=45 <= 50,14,14
zai-coding-plan-glm-5_pseudocode_task1_rep5,zai-coding-plan/glm-5,pseudocode,1,simple,5,21433,4912,493,10752,0,0,True,,True,,True,valid type: fix,True,ok,True,first word ':bug:' is ok,True,ok,True,ok,True,scope 'db' in allowed list,True,description starts with :bug:,True,both Why: and What: sections found,True,body has 46 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-247,True,length=45 <= 50,14,14
zai-coding-plan-glm-5_pseudocode_task2_rep1,zai-coding-plan/glm-5,pseudocode,2,medium,1,26651,159,686,15552,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'api' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 49 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-312,True,length=39 <= 50,14,14
zai-coding-plan-glm-5_pseudocode_task2_rep2,zai-coding-plan/glm-5,pseudocode,2,medium,2,18793,159,445,15552,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'api' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 55 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-312,True,length=50 <= 50,14,14
zai-coding-plan-glm-5_pseudocode_task2_rep3,zai-coding-plan/glm-5,pseudocode,2,medium,3,29286,159,434,15552,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'api' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 66 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-312,True,length=50 <= 50,14,14
zai-coding-plan-glm-5_pseudocode_task2_rep4,zai-coding-plan/glm-5,pseudocode,2,medium,4,30292,31,476,15680,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'api' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 48 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-312,True,length=39 <= 50,14,14
zai-coding-plan-glm-5_pseudocode_task2_rep5,zai-coding-plan/glm-5,pseudocode,2,medium,5,20701,31,514,15680,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'api' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 57 words (range: 30-150),True,all 2 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,n/a (not a breaking change),True,Ticket footer contains PROJ-312,True,length=39 <= 50,14,14
zai-coding-plan-glm-5_pseudocode_task3_rep1,zai-coding-plan/glm-5,pseudocode,3,complex,1,57171,193,604,15552,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 44 words (range: 30-150),True,all 3 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,BREAKING CHANGE footer present (146 chars),True,Ticket footer contains PROJ-189,True,length=39 <= 50,14,14
zai-coding-plan-glm-5_pseudocode_task3_rep2,zai-coding-plan/glm-5,pseudocode,3,complex,2,18554,193,452,15552,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 44 words (range: 30-150),True,all 3 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,BREAKING CHANGE footer present (146 chars),True,Ticket footer contains PROJ-189,True,length=39 <= 50,14,14
zai-coding-plan-glm-5_pseudocode_task3_rep3,zai-coding-plan/glm-5,pseudocode,3,complex,3,22589,65,484,15680,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 44 words (range: 30-150),True,all 3 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,BREAKING CHANGE footer present (146 chars),True,Ticket footer contains PROJ-189,True,length=39 <= 50,14,14
zai-coding-plan-glm-5_pseudocode_task3_rep4,zai-coding-plan/glm-5,pseudocode,3,complex,4,21052,193,432,15552,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 50 words (range: 30-150),True,all 3 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,BREAKING CHANGE footer present (146 chars),True,Ticket footer contains PROJ-189,True,length=39 <= 50,14,14
zai-coding-plan-glm-5_pseudocode_task3_rep5,zai-coding-plan/glm-5,pseudocode,3,complex,5,28176,65,659,15680,0,0,True,,True,,True,valid type: feat,True,ok,True,first word ':sparkles:' is ok,True,ok,True,ok,True,scope 'auth' in allowed list,True,description starts with :sparkles:,True,both Why: and What: sections found,True,body has 44 words (range: 30-150),True,all 3 footer(s) in Key: value format,True,Signed-off-by matches: Alice Developer <alice@example.com>,True,BREAKING CHANGE footer present (146 chars),True,Ticket footer contains PROJ-189,True,length=39 <= 50,14,14
