run_id,model,condition,task,task_complexity,rep,duration_ms,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_cost_usd,extraction_ok,extraction_error,structure_valid,structure_errors,rule_1_tag_pass,rule_1_tag_detail,rule_2_user_pass,rule_2_user_detail,rule_3_secrets_pass,rule_3_secrets_detail,rule_4_multistage_pass,rule_4_multistage_detail,rule_5_workdir_pass,rule_5_workdir_detail,rule_6_deps_first_pass,rule_6_deps_first_detail,rule_7_combined_run_pass,rule_7_combined_run_detail,rule_8_apt_pass,rule_8_apt_detail,rule_9_healthcheck_pass,rule_9_healthcheck_detail,rule_10_expose_pass,rule_10_expose_detail,rule_11_label_pass,rule_11_label_detail,rule_12_exec_form_pass,rule_12_exec_form_detail,rule_13_no_add_pass,rule_13_no_add_detail,rule_14_dockerignore_pass,rule_14_dockerignore_detail,auto_score,scored_rules,needs_manual_review,outcome_correct_port_pass,outcome_correct_port_detail,outcome_target_names_pass,outcome_target_names_detail,outcome_runtime_match_pass,outcome_runtime_match_detail,outcome_score
zai-coding-plan-glm-4.7_none_task1_rep3,zai-coding-plan/glm-4.7,none,1,simple,3,177911,7875,462,8416,0,0,True,,True,,True,ok,True,ok (USER nodejs),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,12,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-4.7_none_task1_rep4,zai-coding-plan/glm-4.7,none,1,simple,4,128693,7871,843,8416,0,0,True,,True,,True,ok,True,ok (USER nodejs),True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,11,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-4.7_none_task1_rep5,zai-coding-plan/glm-4.7,none,1,simple,5,132431,7564,425,8727,0,0,True,,True,,True,ok,True,ok (USER nodejs),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,12,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-4.7_none_task2_rep1,zai-coding-plan/glm-4.7,none,2,medium,1,46656,7756,439,8578,0,0,True,,True,,True,ok,True,ok (USER nobody),True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,False,no HEALTHCHECK instruction,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,10,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-4.7_none_task2_rep2,zai-coding-plan/glm-4.7,none,2,medium,2,48839,7611,509,8721,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,False,no HEALTHCHECK instruction,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,9,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-4.7_none_task2_rep3,zai-coding-plan/glm-4.7,none,2,medium,3,146689,7605,921,8727,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,False,no HEALTHCHECK instruction,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,9,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-4.7_none_task2_rep4,zai-coding-plan/glm-4.7,none,2,medium,4,46678,7919,972,8416,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,False,only 1 FROM (need >= 2 for multi-stage),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,10,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-4.7_none_task2_rep5,zai-coding-plan/glm-4.7,none,2,medium,5,98722,7681,426,8652,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,False,only 1 FROM (need >= 2 for multi-stage),True,ok,True,ok (deps copied before source),True,ok (max 2 adjacent),True,ok,False,no HEALTHCHECK instruction,True,ok (EXPOSE 8000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,9,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-4.7_none_task3_rep1,zai-coding-plan/glm-4.7,none,3,complex,1,49106,7787,812,8565,0,0,True,,True,,False,unversioned FROM: alpine:latest (uses :latest),False,no USER instruction found,True,ok,True,ok (6 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,n/a (no apt-get install),False,no HEALTHCHECK instruction,True,"ok (EXPOSE 80, 8080)",False,no LABEL instruction,True,ok,True,ok,True,needs_review,8,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'golang:1.21-alpine', 'python:3.11-slim', 'nginx:alpine', 'alpine:latest', 'python:3.11-slim']",2
zai-coding-plan-glm-4.7_none_task3_rep2,zai-coding-plan/glm-4.7,none,3,complex,2,44902,7776,1152,8579,0,0,True,,True,,False,unversioned FROM: alpine:latest (uses :latest),False,no USER instruction found,True,ok,True,ok (5 stages),False,RUN before WORKDIR in a stage,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),False,no HEALTHCHECK instruction,True,"ok (EXPOSE 8080, 80)",False,no LABEL instruction,True,ok,True,ok,True,needs_review,8,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['golang:1.21-alpine', 'alpine:latest', 'node:18-alpine', 'nginx:alpine', 'python:3.11-slim']",2
zai-coding-plan-glm-4.7_none_task3_rep3,zai-coding-plan/glm-4.7,none,3,complex,3,33001,7937,888,8416,0,0,True,,True,,False,unversioned FROM: alpine:latest (uses :latest),False,no USER instruction found,True,ok,True,ok (6 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,n/a (no apt-get install),False,no HEALTHCHECK instruction,True,"ok (EXPOSE 80, 8080)",False,no LABEL instruction,True,ok,True,ok,True,needs_review,8,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:18-alpine', 'nginx:alpine', 'golang:1.21-alpine', 'alpine:latest', 'python:3.11-slim', 'python:3.11-slim']",2
zai-coding-plan-glm-4.7_none_task3_rep4,zai-coding-plan/glm-4.7,none,3,complex,4,57015,7466,983,8890,0,0,True,,True,,True,ok,False,no USER instruction found,True,ok,True,ok (5 stages),False,COPY before WORKDIR in a stage,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,"ok (EXPOSE 80, 8080)",False,no LABEL instruction,False,CMD uses shell form: celery -A main worker --loglevel=info,True,ok,True,needs_review,9,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'frontend-base', 'nginx:alpine', 'golang:1.21-alpine', 'python:3.11-slim']",2
zai-coding-plan-glm-4.7_none_task3_rep5,zai-coding-plan/glm-4.7,none,3,complex,5,81593,7533,614,8819,0,0,True,,True,,False,unversioned FROM: alpine:latest (uses :latest),False,no USER instruction found,True,ok,True,ok (11 stages),False,COPY before WORKDIR in a stage,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,"ok (EXPOSE 80, 8080)",False,no LABEL instruction,True,ok,True,ok,True,needs_review,9,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'golang:1.21-alpine', 'python:3.11-slim', 'base-node', 'base-node', 'nginx:alpine', 'base-go', 'base-go', 'alpine:latest', 'base-python', 'base-python']",2
zai-coding-plan-glm-4.7_pseudocode_task1_rep1,zai-coding-plan/glm-4.7,pseudocode,1,simple,1,16580,18996,1347,477,0,0,True,,True,,True,ok,True,ok (USER app),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 2 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),True,runtime 'java' matched in FROM maven:3.9.6-eclipse-temurin-21,3
zai-coding-plan-glm-4.7_pseudocode_task1_rep2,zai-coding-plan/glm-4.7,pseudocode,1,simple,2,13074,11061,1203,8416,0,0,True,,True,,True,ok,True,ok (USER app),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),True,runtime 'java' matched in FROM eclipse-temurin:21-jdk-alpine,3
zai-coding-plan-glm-4.7_pseudocode_task1_rep3,zai-coding-plan/glm-4.7,pseudocode,1,simple,3,18097,11058,1355,8416,0,0,True,,True,,True,ok,True,ok (USER app),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),True,runtime 'java' matched in FROM eclipse-temurin:21-jdk-alpine,3
zai-coding-plan-glm-4.7_pseudocode_task1_rep4,zai-coding-plan/glm-4.7,pseudocode,1,simple,4,29263,11057,1527,8416,0,0,True,,True,,True,ok,True,ok (USER app),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),False,3 adjacent RUN lines (max 2),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),True,runtime 'java' matched in FROM maven:3.9-eclipse-temurin-21-alpine,3
zai-coding-plan-glm-4.7_pseudocode_task1_rep5,zai-coding-plan/glm-4.7,pseudocode,1,simple,5,32628,11058,1579,8416,0,0,True,,True,,True,ok,True,ok (USER app),True,ok,True,ok (2 stages),False,RUN before WORKDIR in a stage,True,needs_review (no broad COPY detected),False,4 adjacent RUN lines (max 2),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,11,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),True,runtime 'java' matched in FROM maven:3.9.9-eclipse-temurin-21-alpine,3
zai-coding-plan-glm-4.7_pseudocode_task2_rep1,zai-coding-plan/glm-4.7,pseudocode,2,medium,1,42641,11141,2171,8416,0,0,True,,True,,True,ok,True,ok (USER superset),True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8088),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8088 exposed,True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.12-slim,3
zai-coding-plan-glm-4.7_pseudocode_task2_rep2,zai-coding-plan/glm-4.7,pseudocode,2,medium,2,25543,11042,1348,8515,0,0,True,,True,,True,ok,True,ok (USER superset),True,ok,True,ok (3 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8088),True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8088 exposed,True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.12-slim,3
zai-coding-plan-glm-4.7_pseudocode_task2_rep3,zai-coding-plan/glm-4.7,pseudocode,2,medium,3,60705,11137,1345,8417,0,0,True,,True,,True,ok,True,ok (USER superset),True,ok,True,ok (3 stages),True,ok,True,ok (deps copied before source),True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8088),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8088 exposed,True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.12-slim,3
zai-coding-plan-glm-4.7_pseudocode_task2_rep4,zai-coding-plan/glm-4.7,pseudocode,2,medium,4,74855,10835,974,8721,0,0,True,,True,,True,ok,True,ok (USER superset),True,ok,True,ok (3 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8088),True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8088 exposed,True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.12-slim,3
zai-coding-plan-glm-4.7_pseudocode_task2_rep5,zai-coding-plan/glm-4.7,pseudocode,2,medium,5,115825,10997,1217,8559,0,0,True,,True,,True,ok,True,ok (USER superset),True,ok,True,ok (3 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8088),True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8088 exposed,True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.12-slim,3
zai-coding-plan-glm-4.7_pseudocode_task3_rep1,zai-coding-plan/glm-4.7,pseudocode,3,complex,1,39077,10822,1317,8721,0,0,True,,True,,True,ok,True,ok (USER inference),True,ok,True,ok (4 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8080),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),True,runtime 'rust' matched in FROM rust:1.78-alpine,3
zai-coding-plan-glm-4.7_pseudocode_task3_rep2,zai-coding-plan/glm-4.7,pseudocode,3,complex,2,63391,10978,1589,8565,0,0,True,,True,,True,ok,True,ok (USER inference),True,ok,True,ok (4 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8080),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),True,runtime 'rust' matched in FROM rust:1.78-slim,3
zai-coding-plan-glm-4.7_pseudocode_task3_rep3,zai-coding-plan/glm-4.7,pseudocode,3,complex,3,17939,11127,1193,8416,0,0,True,,True,,True,ok,True,ok (USER inference),True,ok,True,ok (4 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8080),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),True,runtime 'rust' matched in FROM rust:1.78-alpine,3
zai-coding-plan-glm-4.7_pseudocode_task3_rep4,zai-coding-plan/glm-4.7,pseudocode,3,complex,4,20674,11126,1312,8416,0,0,True,,True,,True,ok,True,ok (USER inference),True,ok,True,ok (4 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8080),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),True,runtime 'rust' matched in FROM rust:1.78-slim,3
zai-coding-plan-glm-4.7_pseudocode_task3_rep5,zai-coding-plan/glm-4.7,pseudocode,3,complex,5,16702,11127,1084,8416,0,0,True,,True,,True,ok,True,ok (USER inference),True,ok,True,ok (4 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8080),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),True,runtime 'rust' matched in FROM rust:1.78-slim,3
zai-coding-plan-glm-5_markdown_task1_rep1,zai-coding-plan/glm-5,markdown,1,simple,1,36445,9608,348,8576,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_markdown_task1_rep2,zai-coding-plan/glm-5,markdown,1,simple,2,186581,9672,368,8512,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_markdown_task1_rep3,zai-coding-plan/glm-5,markdown,1,simple,3,25420,9674,395,8512,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_markdown_task1_rep4,zai-coding-plan/glm-5,markdown,1,simple,4,67652,9675,919,8512,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_markdown_task1_rep5,zai-coding-plan/glm-5,markdown,1,simple,5,16898,9355,339,8832,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_markdown_task1_rep6,zai-coding-plan/glm-5,markdown,1,simple,6,33147,9922,771,8384,0,0,True,,True,,True,ok,True,ok (USER app),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),True,runtime 'java' matched in FROM maven:3.9-eclipse-temurin-21-alpine,3
zai-coding-plan-glm-5_markdown_task2_rep1,zai-coding-plan/glm-5,markdown,2,medium,1,29666,9655,551,8576,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),True,ok,True,ok,True,ok,True,needs_review,12,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-5_markdown_task2_rep2,zai-coding-plan/glm-5,markdown,2,medium,2,52834,9460,1772,8768,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (2 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8000),True,ok,True,ok,True,ok,True,needs_review,12,13,True,False,"exposed ports ['8000'], expected 8088",True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.11-slim,2
zai-coding-plan-glm-5_markdown_task2_rep3,zai-coding-plan/glm-5,markdown,2,medium,3,727,,,,,,False,could not extract Dockerfile from output,False,could not extract Dockerfile from output,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0,0,False,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0
zai-coding-plan-glm-5_markdown_task2_rep4,zai-coding-plan/glm-5,markdown,2,medium,4,734,,,,,,False,could not extract Dockerfile from output,False,could not extract Dockerfile from output,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0,0,False,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0
zai-coding-plan-glm-5_markdown_task2_rep5,zai-coding-plan/glm-5,markdown,2,medium,5,718,,,,,,False,could not extract Dockerfile from output,False,could not extract Dockerfile from output,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0,0,False,False,no Dockerfile extracted,False,no Dockerfile extracted,False,no Dockerfile extracted,0
zai-coding-plan-glm-5_markdown_task2_rep6,zai-coding-plan/glm-5,markdown,2,medium,6,30279,9877,702,8512,0,0,True,,True,,True,ok,True,ok (USER superset),True,ok,True,ok (3 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 2 adjacent),True,ok,True,ok,True,ok (EXPOSE 8088),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8088 exposed,True,n/a (not a multi-target build),True,runtime 'python' matched in FROM python:3.12-slim,3
zai-coding-plan-glm-5_markdown_task3_rep1,zai-coding-plan/glm-5,markdown,3,complex,1,130584,9676,877,8576,0,0,True,,True,,True,ok,True,ok (USER nginxuser),True,ok,True,ok (6 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080)",True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:1.25-alpine', 'golang:1.22-alpine', 'alpine:3.19', 'python:3.12-slim', 'python:3.12-slim']",2
zai-coding-plan-glm-5_markdown_task3_rep2,zai-coding-plan/glm-5,markdown,3,complex,2,28465,9547,913,8704,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (6 stages),False,COPY before WORKDIR in a stage,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080)",True,ok,True,ok,True,ok,True,needs_review,11,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:1.25-alpine', 'golang:1.22-alpine', 'alpine:3.19', 'python:3.12-slim', 'python:3.12-slim']",2
zai-coding-plan-glm-5_markdown_task3_rep3,zai-coding-plan/glm-5,markdown,3,complex,3,27197,9742,916,8512,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (5 stages),True,ok,True,ok (deps copied before source),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,"ok (EXPOSE 80, 8080)",True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:1.25-alpine', 'golang:1.22-alpine', 'alpine:3.19', 'python:3.12-slim']",2
zai-coding-plan-glm-5_markdown_task3_rep4,zai-coding-plan/glm-5,markdown,3,complex,4,64702,9610,926,8640,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (5 stages),False,COPY before WORKDIR in a stage,True,ok (deps copied before source),True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080)",True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:1.25-alpine', 'golang:1.22-alpine', 'alpine:3.19', 'python:3.12-slim']",2
zai-coding-plan-glm-5_markdown_task3_rep5,zai-coding-plan/glm-5,markdown,3,complex,5,94346,9676,902,8576,0,0,True,,True,,True,ok,True,ok (USER appuser),True,ok,True,ok (6 stages),True,ok,False,broad COPY before dependency file COPY,True,ok (max 1 adjacent),True,ok,True,ok,True,"ok (EXPOSE 80, 8080)",True,ok,True,ok,True,ok,True,needs_review,12,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),False,"runtime 'rust' not found in FROM images: ['node:20-alpine', 'nginx:1.25-alpine', 'golang:1.22-alpine', 'alpine:3.19', 'python:3.12-slim', 'python:3.12-slim']",2
zai-coding-plan-glm-5_markdown_task3_rep6,zai-coding-plan/glm-5,markdown,3,complex,6,27713,9737,564,8640,0,0,True,,True,,True,ok,True,ok (USER inference),True,ok,True,ok (4 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,ok,True,ok,True,ok (EXPOSE 8080),True,ok,True,ok,True,ok,True,needs_review,13,13,True,True,port 8080 exposed,True,n/a (not a multi-target build),True,runtime 'rust' matched in FROM rust:1.78,3
zai-coding-plan-glm-5_none_task1_rep1,zai-coding-plan/glm-5,none,1,simple,1,142828,15835,326,448,0,0,True,,True,,True,ok,True,ok (USER nodejs),True,ok,True,ok (2 stages),True,ok,True,needs_review (no broad COPY detected),True,ok (max 1 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,12,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
zai-coding-plan-glm-5_none_task1_rep2,zai-coding-plan/glm-5,none,1,simple,2,30816,7901,305,8384,0,0,True,,True,,True,ok,True,ok (USER nodejs),True,ok,True,ok (2 stages),True,ok,True,ok (deps copied before source),True,ok (max 2 adjacent),True,n/a (no apt-get install),True,ok,True,ok (EXPOSE 3000),False,no LABEL instruction,True,ok,True,ok,True,needs_review,12,13,True,True,port 3000 exposed,True,n/a (not a multi-target build),False,"runtime 'java' not found in FROM images: ['node:20-alpine', 'node:20-alpine']",2
