run_id,model,condition,task,task_complexity,rep,duration_ms,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_cost_usd,extraction_ok,extraction_error,structure_valid,structure_errors,rule_1_naming_pass,rule_1_naming_detail,rule_2_var_description_pass,rule_2_var_description_detail,rule_3_var_type_pass,rule_3_var_type_detail,rule_4_outputs_pass,rule_4_outputs_detail,rule_5_tags_pass,rule_5_tags_detail,rule_6_lifecycle_pass,rule_6_lifecycle_detail,rule_7_var_separation_pass,rule_7_var_separation_detail,rule_8_file_structure_pass,rule_8_file_structure_detail,rule_9_no_hardcoded_ids_pass,rule_9_no_hardcoded_ids_detail,rule_10_provider_pinned_pass,rule_10_provider_pinned_detail,rule_11_backend_pass,rule_11_backend_detail,rule_12_sensitive_pass,rule_12_sensitive_detail,rule_13_data_sources_pass,rule_13_data_sources_detail,rule_14_locals_pass,rule_14_locals_detail,auto_score,scored_rules,needs_manual_review,outcome_resources_present_pass,outcome_resources_present_detail,outcome_resource_coverage_pass,outcome_resource_coverage_detail,outcome_score
zai-coding-plan-glm-4.7_pseudocode_task2_rep3,zai-coding-plan/glm-4.7,pseudocode,2,medium,3,20027,11968,2382,8861,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 6 variables have descriptions,True,all 6 variables have type constraints,True,"5 outputs defined: ['vpc_id', 'public_subnet_ids', 'instance_public_ip', 'instance_private_ip', 'security_group_id']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,1 data sources: ['aws_ami.amazon_linux_2023'],True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task2_rep4,zai-coding-plan/glm-4.7,pseudocode,2,medium,4,16928,12106,2046,8722,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"4 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip', 'security_group_id']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,"file structure mentioned: ['main.tf', 'variables.tf', 'outputs.tf']",False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,1 data sources: ['aws_ami.amazon_linux_2023'],True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task2_rep5,zai-coding-plan/glm-4.7,pseudocode,2,medium,5,17806,12262,2218,8568,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,1 data sources: ['aws_ami.amazon_linux_2023'],True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task3_rep1,zai-coding-plan/glm-4.7,pseudocode,3,complex,1,65558,20351,4168,477,0,0,True,,True,,True,all 20 resource names are descriptive snake_case,True,all 9 variables have descriptions,True,all 9 variables have type constraints,True,"4 outputs defined: ['alb_dns_name', 'ecs_service_name', 'database_endpoint', 'database_secret_arn']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: ['database_secret_arn']",True,"4 data sources: ['aws_iam_policy_document.ecs_task_execution_assume', 'aws_iam_policy_document.ecs_task_execution_policy', 'aws_iam_policy_document.ecs_task_assume', 'aws_iam_policy_document.ecs_task_policy']",True,locals block present,12,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task3_rep2,zai-coding-plan/glm-4.7,pseudocode,3,complex,2,36841,12274,3217,8553,0,0,True,,True,,False,aws_cloudwatch_log_group.app: too generic/short; aws_security_group.alb: too generic/short; aws_security_group.ecs: too generic/short; aws_security_group.rds: too generic/short,True,all 14 variables have descriptions,True,all 14 variables have type constraints,True,"4 outputs defined: ['alb_dns_name', 'ecs_service_name', 'ecs_cluster_name', 'rds_endpoint']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,"file structure mentioned: ['main.tf', 'variables.tf', 'outputs.tf', 'locals.tf']",False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password', 'db_password'], outputs: ['rds_endpoint']",True,"4 data sources: ['aws_caller_identity.current', 'aws_vpc.main', 'aws_subnets.private', 'aws_subnets.public']",True,locals block present,11,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task3_rep3,zai-coding-plan/glm-4.7,pseudocode,3,complex,3,35461,12100,3291,8727,0,0,True,,True,,True,all 19 resource names are descriptive snake_case,True,all 10 variables have descriptions,True,all 10 variables have type constraints,True,"2 outputs defined: ['alb_dns_name', 'ecs_service_name']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: []",False,task requires data sources but none defined,True,locals block present,11,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task3_rep4,zai-coding-plan/glm-4.7,pseudocode,3,complex,4,95641,12409,3631,8417,0,0,True,,True,,True,all 19 resource names are descriptive snake_case,False,no variables defined,False,no variables defined,False,no outputs defined,True,all 13 taggable resources have tags,True,needs_review,True,needs_review (no variable blocks found),True,needs_review (single file output),True,no hardcoded IDs found,False,no required_providers block found,False,no backend configuration found,False,task requires sensitive values but none marked sensitive = true,False,task requires data sources but none defined,False,no locals block defined,5,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-4.7_pseudocode_task3_rep5,zai-coding-plan/glm-4.7,pseudocode,3,complex,5,34299,12411,3026,8416,0,0,True,,True,,True,all 19 resource names are descriptive snake_case,True,all 9 variables have descriptions,True,all 9 variables have type constraints,True,"4 outputs defined: ['alb_dns_name', 'ecs_service_name', 'rds_endpoint', 'database_secret_arn']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['database_password'], outputs: ['database_secret_arn']",True,"2 data sources: ['aws_caller_identity.current', 'aws_ecr_repository.app_repo']",True,locals block present,12,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-5_markdown_task1_rep1,zai-coding-plan/glm-5,markdown,1,simple,1,28116,10394,778,8384,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"2 outputs defined: ['bucket_arn', 'bucket_name']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_markdown_task1_rep2,zai-coding-plan/glm-5,markdown,1,simple,2,31537,18331,751,448,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"3 outputs defined: ['bucket_arn', 'bucket_name', 'bucket_region']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_markdown_task1_rep3,zai-coding-plan/glm-5,markdown,1,simple,3,26241,10203,786,8576,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"2 outputs defined: ['bucket_arn', 'bucket_name']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_markdown_task1_rep4,zai-coding-plan/glm-5,markdown,1,simple,4,93816,10394,749,8384,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"2 outputs defined: ['bucket_arn', 'bucket_name']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,12,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_markdown_task1_rep5,zai-coding-plan/glm-5,markdown,1,simple,5,31423,10395,690,8384,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,True,"2 outputs defined: ['bucket_arn', 'bucket_name']",True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),True,locals block present,11,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_markdown_task2_rep1,zai-coding-plan/glm-5,markdown,2,medium,1,65421,10523,1869,8384,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,False,no variables defined,False,no variables defined,False,no outputs defined,True,all 12 taggable resources have tags,True,needs_review,True,needs_review (no variable blocks found),True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),False,task requires data sources but none defined,False,no locals block defined,7,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-5_markdown_task2_rep2,zai-coding-plan/glm-5,markdown,2,medium,2,150204,9948,2079,8960,0,0,False,could not extract Terraform HCL from output,False,could not extract Terraform HCL from output,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0,0,False,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0
zai-coding-plan-glm-5_markdown_task2_rep3,zai-coding-plan/glm-5,markdown,2,medium,3,55638,10334,1939,8576,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'web_server_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_availability_zones.available', 'aws_ami.amazon_linux_2023']",True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-5_markdown_task2_rep4,zai-coding-plan/glm-5,markdown,2,medium,4,65193,10332,2023,8576,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 10 variables have descriptions,True,all 10 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,"4 data sources: ['aws_ami.amazon_linux', 'aws_availability_zones.available', 'aws_ami.amazon_linux', 'aws_availability_zones.available']",True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-5_markdown_task2_rep5,zai-coding-plan/glm-5,markdown,2,medium,5,54007,10525,1952,8384,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'web_server_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_availability_zones.available', 'aws_ami.amazon_linux_2023']",True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-5_markdown_task3_rep1,zai-coding-plan/glm-5,markdown,3,complex,1,227160,10202,3156,8704,0,0,True,,True,,True,all 20 resource names are descriptive snake_case,True,all 12 variables have descriptions,True,all 12 variables have type constraints,True,"5 outputs defined: ['alb_dns_name', 'ecs_service_name', 'ecs_cluster_name', 'rds_endpoint', 'secrets_manager_arn']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: ['rds_endpoint']",True,"2 data sources: ['aws_caller_identity.current', 'aws_secretsmanager_secret_version.db_credentials']",True,locals block present,12,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-5_markdown_task3_rep2,zai-coding-plan/glm-5,markdown,3,complex,2,218199,10522,3362,8384,0,0,True,,True,,True,all 21 resource names are descriptive snake_case,False,no variables defined,False,no variables defined,True,"6 outputs defined: ['alb_dns_name', 'ecs_service_name', 'ecs_cluster_name', 'rds_database_endpoint', 'cloudwatch_log_group_name', 'secrets_manager_secret_arn']",True,all 13 taggable resources have tags,True,needs_review,True,needs_review (no variable blocks found),True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: [], outputs: ['rds_database_endpoint']",True,"3 data sources: ['aws_caller_identity.current', 'aws_iam_policy_document.ecs_task_assume_role_policy', 'aws_iam_policy_document.ecs_task_cloudwatch_logs_policy']",True,locals block present,11,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-5_markdown_task3_rep3,zai-coding-plan/glm-5,markdown,3,complex,3,137823,10330,3087,8576,0,0,True,,True,,True,all 22 resource names are descriptive snake_case,True,all 11 variables have descriptions,True,all 11 variables have type constraints,True,"3 outputs defined: ['alb_dns_name', 'ecs_service_name', 'rds_endpoint']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: ['rds_endpoint']",True,"4 data sources: ['aws_caller_identity.current', 'aws_iam_policy_document.task_execution_assume_role', 'aws_iam_policy_document.task_execution_secrets', 'aws_iam_policy_document.task_logs']",True,locals block present,13,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-5_markdown_task3_rep4,zai-coding-plan/glm-5,markdown,3,complex,4,205498,10523,3200,8384,0,0,True,,True,,True,all 20 resource names are descriptive snake_case,True,all 12 variables have descriptions,True,all 12 variables have type constraints,True,"5 outputs defined: ['alb_dns_name', 'ecs_service_name', 'ecs_cluster_name', 'db_endpoint', 'db_credentials_secret_arn']",True,all 13 taggable resources have tags,True,needs_review,True,variables appear grouped,True,"file structure mentioned: ['variables.tf', 'outputs.tf']",True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: ['db_endpoint']",True,"2 data sources: ['aws_caller_identity.current', 'aws_ecr_repository.app']",True,locals block present,13,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-5_markdown_task3_rep5,zai-coding-plan/glm-5,markdown,3,complex,5,98121,10392,3150,8512,0,0,True,,True,,True,all 21 resource names are descriptive snake_case,False,no variables defined,False,no variables defined,False,no outputs defined,True,all 13 taggable resources have tags,True,needs_review,True,needs_review (no variable blocks found),True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,True,backend configured: s3,False,task requires sensitive values but none marked sensitive = true,False,task requires data sources but none defined,False,no locals block defined,7,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-5_none_task1_rep1,zai-coding-plan/glm-5,none,1,simple,1,24779,15887,562,448,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,False,no outputs defined,True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),False,no locals block defined,9,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_none_task1_rep2,zai-coding-plan/glm-5,none,1,simple,2,120401,15882,491,448,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 3 variables have descriptions,True,all 3 variables have type constraints,False,no outputs defined,True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),False,no locals block defined,10,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_none_task1_rep3,zai-coding-plan/glm-5,none,1,simple,3,28594,7947,578,8384,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,False,no outputs defined,True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),False,no locals block defined,9,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_none_task1_rep4,zai-coding-plan/glm-5,none,1,simple,4,41791,15884,543,448,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,False,no outputs defined,True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),False,no locals block defined,9,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_none_task1_rep5,zai-coding-plan/glm-5,none,1,simple,5,140167,7820,589,8512,0,0,True,,True,,True,all 5 resource names are descriptive snake_case,True,all 4 variables have descriptions,True,all 4 variables have type constraints,False,no outputs defined,True,all 1 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),False,no locals block defined,9,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-5_none_task2_rep1,zai-coding-plan/glm-5,none,2,medium,1,212868,8072,1590,8384,0,0,True,,True,,False,aws_eip.nat: too generic/short; aws_instance.web: too generic/short,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 10 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,False,no required_providers block found,False,no backend configuration found,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_availability_zones.available', 'aws_ami.amazon_linux_2023']",True,locals block present,9,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-5_none_task2_rep2,zai-coding-plan/glm-5,none,2,medium,2,149832,7946,1777,8512,0,0,True,,True,,False,aws_eip.nat: too generic/short; aws_security_group.web: too generic/short; aws_instance.web: too generic/short,True,all 5 variables have descriptions,False,"missing type: ['region', 'instance_type', 'environment']",True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 10 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,False,no required_providers block found,False,no backend configuration found,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_availability_zones.available', 'aws_ami.amazon_linux_2023']",False,no locals block defined,7,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-5_none_task2_rep3,zai-coding-plan/glm-5,none,2,medium,3,162172,7880,1436,8576,0,0,True,,True,,False,aws_eip.nat: too generic/short; aws_security_group.web: too generic/short; aws_instance.web: too generic/short,False,"missing description: ['region', 'instance_type', 'ssh_cidr', 'project_name', 'environment']",False,"missing type: ['region', 'instance_type', 'ssh_cidr', 'project_name', 'environment']",True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 10 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,False,no required_providers block found,False,no backend configuration found,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_availability_zones.available', 'aws_ami.amazon_linux_2023']",False,no locals block defined,6,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-5_none_task2_rep4,zai-coding-plan/glm-5,none,2,medium,4,54942,,,,,,False,could not extract Terraform HCL from output,False,could not extract Terraform HCL from output,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0,0,False,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0
zai-coding-plan-glm-5_none_task2_rep5,zai-coding-plan/glm-5,none,2,medium,5,83148,8072,1451,8384,0,0,True,,True,,False,aws_eip.nat: too generic/short; aws_security_group.web: too generic/short; aws_instance.web: too generic/short,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 10 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_availability_zones.available', 'aws_ami.amazon_linux_2023']",True,locals block present,10,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-5_none_task3_rep1,zai-coding-plan/glm-5,none,3,complex,1,237002,8069,2291,8384,0,0,True,,True,,False,aws_security_group.alb: too generic/short; aws_security_group.ecs: too generic/short; aws_security_group.rds: too generic/short; aws_cloudwatch_log_group.ecs: too generic/short,False,"missing description: ['aws_region', 'vpc_id', 'public_subnet_ids', 'private_subnet_ids', 'ecr_image', 'certificate_arn', 'db_password', 'db_username', 'db_name', 'service_name', 'cluster_name']",True,all 11 variables have type constraints,True,"2 outputs defined: ['alb_dns_name', 'ecs_service_name']",False,"missing tags on: ['aws_security_group.alb', 'aws_security_group.ecs', 'aws_security_group.rds', 'aws_secretsmanager_secret.db_credentials', 'aws_db_instance.main']",True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,"sensitive vars: ['db_password'], outputs: []",True,"3 data sources: ['aws_iam_policy_document.task_execution_assume_role', 'aws_iam_policy_document.secrets_access', 'aws_iam_policy_document.cloudwatch_logs']",False,no locals block defined,7,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-5_none_task3_rep2,zai-coding-plan/glm-5,none,3,complex,2,133150,8066,2299,8384,0,0,False,could not extract Terraform HCL from output,False,could not extract Terraform HCL from output,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0,0,False,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0
zai-coding-plan-glm-5_none_task3_rep3,zai-coding-plan/glm-5,none,3,complex,3,68359,7877,2219,8576,0,0,True,,True,,False,aws_cloudwatch_log_group.ecs: too generic/short; aws_security_group.alb: too generic/short; aws_security_group.ecs: too generic/short; aws_security_group.rds: too generic/short; aws_ecs_task_definition.app: too generic/short,False,"missing description: ['aws_region', 'vpc_id', 'public_subnet_ids', 'private_subnet_ids', 'ecr_image', 'certificate_arn', 'db_password', 'environment']",True,all 8 variables have type constraints,True,"2 outputs defined: ['alb_dns_name', 'ecs_service_name']",False,"missing tags on: ['aws_cloudwatch_log_group.ecs', 'aws_secretsmanager_secret.db_password', 'aws_security_group.alb', 'aws_security_group.ecs', 'aws_security_group.rds']",True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,"sensitive vars: ['db_password'], outputs: []",True,1 data sources: ['aws_iam_policy_document.ecs_assume_role'],False,no locals block defined,7,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-5_none_task3_rep4,zai-coding-plan/glm-5,none,3,complex,4,2289054,,,,,,False,could not extract Terraform HCL from output,False,could not extract Terraform HCL from output,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0,0,False,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0
